url,title,content
http://www.econonews.co.kr/news/articleView.html?idxno=424964,"현대자동차, CNN과 함께 전 세계가 주목하는 한국 문화의 저력 알린다","CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지 (사진=현대자동차) [이코노뉴스=최아람 기자] 현대자동차가 'CNN 인터내셔널 커머셜(CNN International Commercial, 이하 CNNIC)'과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영할 CNN 오리지널 시리즈인 '케이-에브리띵(K-Everything)'을 단독 후원한다고 28일 밝혔다."
https://www.viva100.com/article/20260128500352,"현대차, CNN 오리지널 ‘K-에브리띵’ 단독 후원⋯ K-컬처 ‘원동력’ 세...",CNN 오리지널 시리즈 ‘케이-에브리띵’ 소개 이미지. 현대차 제공. 현대자동차가 ‘CNN 인터내셔널 커머셜(CNNIC)’과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영할 CNN 오리지널 시리즈인 ‘케이-에브리띵’을 단독 후원한다고 28일 밝혔다.
http://www.m-i.kr/news/articleView.html?idxno=1330468,제네시스표 럭셔리 오프로드…'엑스 스콜피오 콘셉트' 베일 벗다,전갈 모티브…상징성·실용성 갖춘 오프로드 맞춤형 디자인 제네시스가 27일(현지시간) 아랍에미리트 룹알할리 사막에서 엑스 스콜피오 콘셉트의 주행 시연을 하고 있다. 사진=제네시스 제공 매일일보 = 김채은 기자  |  현대자동차의 럭셔리 브랜드 제네시스의 '또 다른 가능성'을 보여주는 익스트림 오프로드 콘셉트카 '엑스 스콜피오 콘셉트(X Skorpio Concept)'가 세계 최초로 공개됐다.
https://magazine.hankyung.com/business/article/202601152549b,휴머노이드 로봇이 '두뇌' 고르는 시대[테크트렌드],"휴머노이드 로봇이 연구실을 벗어나 공장, 물류창고 등 현실 세계로 들어올 준비를 하고 있다. 휴머노이드가 현실 세계에 적응하려면 완벽한 몸만으로는 부족하고 복잡한 환경에서 스스로 판단하고 작동할 수 있게 하는 두뇌가 필요하다. 휴머노이드 기업들은 개발 속도는 높이고 투자 부담은 줄이기 위해 AI 기업들과 긴밀하게 협력하고 있다. 휴머노이드 기업과 AI 기업 간 협력 확대 추세 과거에는 로봇 기업이 필요한 AI를 직접 개발했다. 그러나 생성형 AI의 등장 이후 휴머노이드 기업이 필요한 수준의 AI를 직접 개발하기엔 부담이 너무 커졌다..."
https://www.goodkyung.com/news/articleView.html?idxno=281608,"제네시스, 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 세계 최초 공개",
https://isplus.com/article/view/isp202601280049,대기업 조직문화 평판 1위 기업은 기아...톱10 기업 어디?,기아 양재동 사옥. 기아 제공 기아가 직원 수 1만명 이상 대기업 중 조직문화 평판 1위 기업으로 꼽혔다. 기업데이터연구소 CEO스코어는 28일 매출액 기준 500대 기업을 대상으로 블라인드와 잡플래닛 등 온라인 기업 평판 플랫폼에 공개된 조직문화 평점을 분석한 결과를 공개했다. 지난해 말 기준 직원 수 1만명 이상 민간기업 중에서는 기아가 5점 만점 중 평균 3.85점으로 1위를 차지했다.
https://www.ngonews.kr/news/articleView.html?idxno=223280,"세이브더칠드런-현대자동차, 인도네시아에서 플라스틱 29톤 수거 성과 달...",
https://www.enetnews.co.kr/news/articleView.html?idxno=46477,"폴레드, 2026 NEW 주니어 카시트 '하이쉴드' 출시 3시간만 완판","카시트 브랜드 폴레드(Poled)가 2026년 새롭게 선보인 NEW 주니어 카시트 ‘하이쉴드(Hi-SHIELD)’가 출시 3시간 만에 전량 완판되었다. 폴레드는 현대자동차 연구원 출신이 직접 설계와 개발에 참여해 만든 카시트 전문 브랜드로, 자동차 안전 구조에 대한 깊은 이해를 바탕으로 국내 카시트 시장을 선도해 왔다. 특히 아이의 성장 단계와 차량 구조를 동시에 고려한 설계 철학으로 안전성과 실사용 편의성을 모두 잡은 제품을 지속적으로 선보이고 있다. 이번에 출시된 2026 NEW 주니어 카시트 ‘하이쉴드’는 국내 최대 높이 수준..."
https://www.financialpost.co.kr/news/articleView.html?idxno=245760,"기아, 500대 기업 조직문화 평점 최상위…은행권 상위 포진","CEO스코어, 블라인드·잡플래닛 분석…기아, 3.85로 가장 높아 국민은행·기업은행·농협은행 등 시중은행도 높은 평점 기록 업종별로는 공기업 평점 상위…지주·에너지 업종도 상위권"
http://www.m-i.kr/news/articleView.html?idxno=1330475,"기아, 국내 500대 기업 조직문화 1위…업종별로는 공기업·에너지 순","은행권 상위 포진 1만명 미만선 경동도시가스 1위 직원수 1만명 이상 기업평점 상위 10개사(왼쪽), 직업 1만명 미만 기업평점 상위 10개사. 자료=CEO스코어 매일일보 = 권선형 기자  |  국내 500대 기업 중 직원 수 1만명 이상의 민간기업 가운데 기아가 가장 우수한 조직문화 평가를 받은 것으로 나타났다. 시중은행을 포함한 금융권이 전반적으로 높은 점수를 기록한 가운데 1만명 미만 기업군에서는 에너지 관련 기업들의 약진이 두드러졌다."
http://www.hansbiz.co.kr/news/articleView.html?idxno=812469,"울산시, 지방세 1조 8,545억 원 징수 '역대 최대'… 2조원 시대 눈앞","목표액 9.1% 초과 달성, 취득세·지방소득세 증가가 견인 | 한스경제=김은희 기자 | 울산시가 지난해 1조 8,545억 원의 지방세를 징수해 목표액을 1,545억 원(9.1%) 초과 달성했다. 이는 역대 최대 실적으로, 울산시는 지방세 ‘2조원 시대’를 눈앞에 두게 됐다. 지방세 증가는 부동산 거래 회복과 기업 실적 개선이 이끌었다."
https://www.bloter.net/news/articleView.html?idxno=652904,"[모빌리티 X] BYD, 현대차 텃밭까지 '턱밑 추격'",올해 현대차그룹 앞에는 한 번도 가보지 않은 미지의(X) 영역이 놓여 있습니다. X는 전통 제조사와 빅테크 간 전략적 결합이자 생존을 위해 선점해야 할 차세대 주권(NeXt)을 의미합니다. 글로벌 빅테크 및 완성차 기업들과 현대차 간 역학 관계를 조명합니다. 현대자동차그룹이 전례 없는 도전에 직면했다. 북미와 유럽 등 선진시장에서 제네시스와 하이브리드전기차(HEV)를 판매해 거둔 고수익으로 신흥시장의 점유율을 방어하는 이른바 '투트랙' 전략이 임계점에 도달했다는 분석이 나온다. 90%의 수직계열화로 원가파괴를 실현한 BYD가 신흥시...
https://www.kukinews.com/article/view/kuk202601280025,"“K-문화 알린다”…현대차, CNN 오리지널 시리즈 ‘케이-에브리띵’ 단...",CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지. 현대자동차 제공 vitamin@kukinews.com 현대자동차가 ‘CNN 인터내셔널 커머셜(CNNIC)’과 손잡고 전 세계 시청자를 대상으로 한국 문화를 조명한 다큐멘터리 시리즈를 선보인다.
https://www.businessplus.kr/news/articleView.html?idxno=106401,"현대차, CNN과 K-컬쳐 세계에 알린다…대니얼 대 킴, 총괄 프로듀서·진...",CNN 오리지널 시리즈 '케이-에브리띵'(K-Everything) 소개 이미지. /사진=현대차 현대자동차가 'CNN 인터내셔널 커머셜'(CNNIC)과 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영할 CNN 오리지널 시리즈인 '케이-에브리띵'(K-Everything)을 단독 후원한다고 28일 밝혔다.
http://www.press9.kr/news/articleView.html?idxno=71572,"트럼프 '관세 폭단' 예고, 현대차·기아 수익 악화 탈출구는",관세 인상 시 수익 악화 불가피…추가비용 '5조 원 이상' 전망도 국회 비준 위한 압박수단 분석…'대미투자특별법' 국회 통과 주목해야 [프레스나인] 도널드 트럼프 미국 대통령이 한국산 자동차에 대한 관세 인상을 예고한 가운데 현대자동차와 기아가 관세 폭탄을 피해갈 수 있을지 주목된다.
https://www.getnews.co.kr/news/articleView.html?idxno=859028,"현대차, CNN과 한국 문화 다큐멘터리 시리즈 제작","입력 2026.01.28 09:27 CNN 통해 전 세계 시청자에게 소개 현대자동차, CNN과 함께 전 세계가 주목하는 한국 문화의 저력 알린다. CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지 (이미지 = 현대차그룹 제공)"
http://www.newscape.co.kr/news/articleView.html?idxno=119715,"""대기업 조직문화 평판 1위 기아…공기업 평점 가장 높아""",[뉴스케이프 권진욱 기자] 직원 수 1만명 이상 국내 대기업 가운데 온라인 기업 평판 플랫폼에서 가장 높은 조직문화 평점을 받은 기업은 기아로 나타났다. 금융권 대기업과 에너지 기업들도 전반적으로 높은 평가를 받았으며 업종 평균으로는 공기업의 평판이 가장 우수한 것으로 조사됐다. 기업데이터연구소 CEO스코어는 매출액 기준 500대 기업을 대상으로 블라인드와 잡플래닛 등에 공개된 조직문화 평점을 분석한 결과를 28일 발표했다.
http://www.worktoday.co.kr/news/articleView.html?idxno=80487,500대 기업 조직문화 평판 1위는 '기아' … 1만명 미만서는 '경동도시가...,"CEO스코어 500대 기업의 블라인드·잡플래닛 등 평판 플랫폼 공개 조직문화 평점 분석 국민은행·기업은행·농협은행 등 시중은행도 높은 평점 기록 업종별로는 공기업 평점 상위, 지주·에너지 업종도 고득점"
https://www.raonnews.com/news/article.html?no=55417,"현대차, 美 CNN과 한국 문화 저력 알린다",▲ CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지(사진=현대차) 현대자동차가 한국 문화를 알리기 위해 다큐멘터리 시리즈를 선보인다. 현대차는 'CNN 인터내셔널 커머셜(이하 CNNIC)'과 함께 올해 신규 방영할 CNN 오리지널 시리즈인 '케이-에브리띵(K-Everything)'을 단독 후원한다고 28일 전했다.
https://www.greened.kr/news/articleView.html?idxno=336240,"[현장+] '양산 돌입' 모빌린트·리벨리온·퓨리오사 ""AI 반도체, 산업 전...","AI G3 강국 신기술 전략 조찬 포럼서 강조 NPU 기업, 산업 연계 전략 필요성 제기 (왼쪽부터) 조용로 나인이즈 대표, 박윤하 스피어AX 대표, 신동주 모빌린트 대표, 김영신 리벨리온 이사.[사진=문슬예 기자]"
https://www.youthdaily.co.kr/news/article.html?no=211035,"국내 500대 기업 조직문화 평점, '기아' 최상위…은행권 상위 포진","▲ 기아 양재본사. [사진=기아] 【 청년일보 】 국내 500대 기업 중 온라인 기업 평판 플랫폼에서 가장 높은 조직문화 평점을 기록한 기업은 '기아'로 집계됐다. 시중은행 등 금융권 대기업이 대부분 높은 평점을 기록했고, 민간기업 중에서는 에너지 기업들이 상위권에 다수 포진했다."
http://www.shinailbo.co.kr/news/articleView.html?idxno=2183827,조직문화 평판 1위 '기아'…현대차그룹 톱10 '3곳',"블라인드·잡플래닛 분석…현대모비스 5위, 현대자동차 9위 삼성중공업 최하위권 기록…1만명 미만 1위 '경동도시가스' 직원수별 기업평점 상위 10개사.[이미지=CEO스코어]"
https://www.news1.kr/photos/7718841,"현대자동차, CNN과 함께 한국 문화 저력 알린다",
https://www.cstimes.com/news/articleView.html?idxno=690549,"제네시스, 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 세계 최초 공개","엑스 스콜피오 콘셉트가 아랍에미리트 룹알할리 사막에서 주행 시연을 하는 모습. 제네시스 브랜드(이하 제네시스)가 27일(현지시각) 아랍에미리트 룹알할리(Rub' al Khali) 사막에서 '제네시스 데저트 프리미어 행사(Genesis Desert Premiere)'를 개최하고, 익스트림 오프로드 콘셉트카인 '엑스 스콜피오 콘셉트(X Skorpio Concept)'를 세계 최초로 공개했다. 컨슈머타임스=강나연 기자 | 제네시스 브랜드(이하 제네시스)가 27일(현지시각) 아랍에미리트 룹알할리(Rub' al Khali) 사막에서 '제네시..."
http://www.kdfnews.com/news/articleView.html?idxno=176648,"현대차, CNN과 한국 문화 다큐 제작…음악·영화·푸드·뷰티 조명",CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지. 사진=현대차 제공 현대자동차가 글로벌 미디어 CNN과 손잡고 한국 문화를 조명하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNN 인터내셔널 커머셜과 협업해 올해 신규 방영하는 CNN 오리지널 시리즈 ‘케이-에브리띵’을 단독 후원한다고 28일 밝혔다.
https://www.sedaily.com/article/20001560?ref=naver,"울산시, 지방세 징수 1조 8500억 돌파…‘2조 원 시대’ 눈앞",
https://www.straightnews.co.kr/news/articleView.html?idxno=293403,"제네시스, UAE서 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 세계 최초 ...","'엑스 스콜피오 콘셉트'가 아랍에미리트 룹알할리 사막에서 주행 시연을 하는 모습. 제네시스 제공 현대자동차 고급브랜드 제네시스가 27일(현지시간) 아랍에미리트(UAE) 룹알할리 사막에서 '제네시스 데저트 프리미어' 행사를 개최하고 익스트림 오프로드 콘셉트카인 '엑스 스콜피오 콘셉트(X Skorpio Concept)'를 세계 최초로 공개했다고 28일 밝혔다. '엑스 스콜피오 콘셉트'는 오프로드 레저를 즐기는 고객의 라이프스타일에서 영감을 얻어 디자인된 콘셉트 모델로, 기존 오프로드 차량과는 차별화된 고급스러운 디자인과 강력한 주행 성..."
https://www.viva100.com/article/20260128500231,"‘엑스 스콜피오 콘셉트' 최초 공개⋯ 제네시스, 숨겨온 ‘야성미’ 폭...","엑스 스콜피오 콘셉트가 아랍에미리트 룹알할리 사막에서 주행 시연을 하고 있다. 제네시스 제공. 제네시스 브랜드가 27일(현지시각) 아랍에미리트 룹알할리 사막에서 ‘제네시스 데저트 프리미어’ 행사를 개최하고, 익스트림 오프로드 콘셉트카인 ‘엑스 스콜피오 콘셉트’를 세계 최초로 공개했다. 엑스 스콜피오 콘셉트는 오프로드 레저를 즐기는 고객의 라이프스타일에서 영감을 받아 디자인된 모델이다. 전갈의 강인한 자세를 모티브로 한 외관은 아치형의 유려한 곡선과 제네시스 시그니처인 투라인 헤드램프가 조화를 이뤄 금방이라도 달려 나갈 듯한 긴장감을..."
https://www.straightnews.co.kr/news/articleView.html?idxno=293406,"롯데정밀화학 '유록스', 이베코그룹코리아에 순정 요소수 독점 공급",롯데정밀화학 울산공장의 유록스 생산 설비. 롯데정밀화학 제공 롯데정밀화학이 자사 요소수 제품 '유록스(EUROX)'를 이베코그룹코리아에 순정 요소수로 독점 공급한다고 28일 밝혔다. 이에 따라 유록스는 이베코그룹코리아가 국내에 판매하는 전 트럭 차종에 순정 요소수로 사용된다.
https://www.socialvalue.kr/news/view/1065571989733917,"현대차, CNN 손잡고 K-컬처 글로벌 무대 올린다",K-팝·영화·음식·뷰티까지…4부작 다큐 ‘케이-에브리띵’ 단독 후원 태양·이병헌·코리 리·아이린 킴 출연…CNN 오리지널 첫 브랜드 협업 사례 [소셜밸류=최연돈 기자] 현대자동차가 전 세계 CNN 시청자를 대상으로 한국 문화를 심층 조명하는 CNN 오리지널 다큐멘터리 시리즈 ‘케이-에브리띵(K-Everything)’을 단독 후원한다고 28일 밝혔다. 전 세계에 방영되는 CNN 오리지널 시리즈 역사상 브랜드가 제작에 협업하는 첫 사례다.
http://www.press9.kr/news/articleView.html?idxno=71565,"현대자동차, CNN과 함께 전 세계가 주목하는 한국 문화 저력 알린다","CNN 오리지널 시리즈 '케이-에브리띵' 단독 후원사 참여 [프레스나인] 현대자동차가 'CNN 인터내셔널 커머셜(CNN International Commercial, 이하 CNNIC)'과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영할 CNN 오리지널 시리즈인 '케이-에브리띵(K-Everything)'을 단독 후원한다고 28일(수) 밝혔다."
https://view.asiae.co.kr/article/2026012809134469059,"울산시, 지방세 2조원 시대 서막 열다","지난해 1조 8545억원 징수… 사상 최대 실적 달성 울산시가 사상 처음으로 지방세 수입 2조원 고지를 밟았다. 시가 지난해 1조 8545억원의 지방세를 징수해 목표액을 1545억원(9.1%) 초과 달성했다. 이는 역대 최대 실적으로, 울산시는 지방세 '2조원 시대'를 눈앞에 두게 됐다."
http://www.paxetv.com/news/articleView.html?idxno=259874,"현대차, 신규 CNN 오리지널 시리즈 '케이-에브리띵' 단독 후원사로 참여",CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 이미지 [사진=현대차] 현대차가 'CNN 인터내셔널 커머셜'과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영할 CNN 오리지널 시리즈인 '케이-에브리띵(K-Everything)'을 단독 후원한다고 28일 밝혔다.
https://www.seoultimes.news/news/article.html?no=2000090387,"현대자동차, CNN과 함께 전세계 주목하는 한국 문화의 저력 알린다",▲ 현대자동차가 'CNN 인터내셔널 커머셜과 전세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다. [서울타임즈뉴스 = 최남주 기자] 현대자동차가 CNN 인터내셔널 커머셜(CNNIC)과 협력해 전 세계 시청자들에게 한국 문화를 심층적으로 소개하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 맺었다. 현대차는 이를 바탕으로 올해 신규 방영되는 CNN 오리지널 시리즈 ‘케이-에브리띵(K-Everything)’을 단독 후원한다고 28일 밝혔다. ‘케이-에브리띵’은 전세계 ...
https://www.ziksir.com/news/articleView.html?idxno=121537,"기아, '더 기아 PV5' WAV·오픈베드·패신저 도너모델 계약 개시",
https://www.mk.co.kr/article/11945336,"현대차, CNN 시리즈에서 ‘꽈찌쭈’와 함께 한국 대중문화 알리기","현대차, CNN 시리즈에서 ‘꽈찌쭈’와 함께 한국 대중문화 알리기 [사진 제공=현대차] 현대자동차가 CNN과 협업해 전 세계 시청자를 대상으로 한국 문화의 창의성과 영향력을 조명하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNN 인터내셔널 커머셜(CNNIC)과의 파트너십을 바탕으로 신규 CNN 오리지널 시리즈 ‘케이-에브리띵(K-Everything)’의 단독 후원사로 참여한다고 28일 밝혔다."
https://www.newspim.com/news/view/20260128000194,"현대차, CNN 오리지널 시리즈 'K-Everything' 단독 후원","현대차, CNN 오리지널 시리즈 'K-Everything' 단독 후원 기사입력 : 2026년01월28일 09:10 최종수정 : 2026년01월28일 09:10"
https://daily.hankooki.com/news/articleView.html?idxno=1328143,"현대차, CNN과 손 잡고 한국문화 알리기 나선다","현대차, 신규 CNN 오리지널 시리즈 ‘케이-에브리띵’ 단독 후원 한국 문화 대표하는 인물과 함께 'K-컬처' 집중 조명 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지. 사진=현대자동차 제공"
http://www.shinailbo.co.kr/news/articleView.html?idxno=2183795,"대전시, 2026년 수소전기자동차 구매 보조금 지원","28일부터 신청 접수… 총 150대, 한 대당 3,250만 원 지원 대전시는 수송부문 대기환경 개선을 위해 28일부터 ‘2026년 수소전기자동차 보급사업’을 시작한다. 올해 보급대수는 본예산 기준 150대로 일반시민 및 법인 130대, 취약계층, 다자녀 등 우선순위 대상 20대를 배정하고 한 대당 3,250만 원의 구매 보조금을 지원한다."
https://www.bizwork.co.kr/news/articleView.html?idxno=411861,"현대차, CNN과 함께 한국문화 저력 알린다",신규 CNN 오리지널 시리즈 ‘케이-에브리띵(K-Everything)’의 단독 후원사로 참여 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지 [사진=현대자동차] 현대자동차가 'CNN 인터내셔널 커머셜(이하 CNNIC)'과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다.
http://www.fnnews.com/news/202601280859485068,"현대차, CNN과 함께 한국 문화 저력 알린다","현대차, 신규 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 단독 후원사 참여 전 세계 방영되는 CNN 오리지널 시리즈 역사상 브랜드와 협업하는 최초 사례"
https://www.ziksir.com/news/articleView.html?idxno=121530,"제네시스, 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 최초 공개",
https://www.livebiz.today/news/articleView.html?idxno=200399,"쿠팡 로비에 흔들리는 무역합의...""美부통령, 金총리에 미국 기업 불이...","트럼프는 ""한국과 함께 해결책 마련"" 대화 시사 도널드 트럼프 미국 대통령이 한국에 대한 상호관세를 25%로 인상하겠다고 압박한 가운데 한미 무역합의가 미 정부와 의회를 상대로 한 쿠팡과 빅테크 로비에 좌초 위기를 맞고 있다. 특히 3000만건이 넘는 대규모 정보유출에 대한 책임은 소홀히 한 채 한국 정부의 조사와 규제로 오히려 피해를 입고 있다고 주장하는 쿠팡이 이번 사태의 주요 배경이 된 것이 아니냐는 주장이 나오고 있다."
https://www.getnews.co.kr/news/articleView.html?idxno=859011,"반도체의 힘...삼성전자·SK하이닉스, 미국 트럼프 관세폭탄에도 코스피...",입력 2026.01.28 09:02 수정 2026.01.28 13:41 자료사진은 SK하이닉스 이천 행복문. (사진=SK하이닉스 제공)
https://www.dailian.co.kr/news/view/1603309/?sc=Naver,"현대차, CNN과 '한국 문화' 저력 알린다",신규 CNN 오리지널 시리즈 ‘케이-에브리띵’ 단독 후원사로 참여 CNN 오리지널 시리즈 역사상 브랜드와 협업하는 최초 사례 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지ⓒ현대자동차
https://www.etoday.co.kr/news/view/2550100,"현대차 ""CNN과 K-문화 알린다""⋯다큐멘터리 시리즈 선봬",▲CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지. (자료제공=현대차) 현대자동차가 CNN 인터내셔널 커머셜(CNNIC)과 손잡고 전 세계 시청자를 대상으로 한국 문화를 심층 조명하는 다큐멘터리 시리즈를 선보인다. 현대차는 CNNIC과 수년간 이어온 파트너십을 바탕으로 올해 신규 방영되는 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)'을 단독 후원한다고 28일 밝혔다.
https://www.smarttoday.co.kr/ko-kr/articles/102270,"현대차, CNN과 한국 문화 저력 알린다","전 세계 방영 CNN ‘K-Everything’ 단독 후원사로 참여 CNN 오리지널 시리즈 역사상 브랜드와 협업한 최초 사례 현대자동차가 단독 후원해 제작, 방영 예정인 CNN 오리지널 시리즈 ‘케이-에브리띵(K-Everything)’ 이미지. 현대차 제공"
https://biz.heraldcorp.com/article/10664143?ref=naver,"‘4대 중 1대는 친환경차’…현대차, 전동화로 불확실성 파고 넘는다",
https://www.pointdaily.co.kr/news/articleView.html?idxno=290468,"유록스, 이베코그룹코리아에 순정 요소수 독점 공급",국내 판매되는 전 트럭 브랜드에 요소수 공급 브랜드로 위상 강화 롯데정밀화학 울산공장의 유록스 생산 설비. 사진=롯데정밀화학 [포인트데일리 권상희 기자] 롯데정밀화학이 자사 요소수 제품 유록스(EUROX)를 이베코그룹코리아에 순정 요소수로 독점 공급한다고 28일 밝혔다.
https://it.chosun.com/news/articleView.html?idxno=2023092155761,"산업 AI 전환, 승패는 CEO의 실행 설계에 달려있다 [기고]","모델 경쟁 너머, 이제는 가치 실현의 시간 최근 과기부 주관의 파운데이션 모델 평가 결과가 업계의 화두였다. 소위 국가대표 AI를 가리는 이 경쟁에서 유력 기업들이 희비를 겪었다. 기술 자립을 위한 한국형 파운데이션 모델 만들기는 분명 중요한 과제다. 하지만 이 치열한 경쟁을 지켜보며 한 가지 우려를 지울 수 없었다. 우리가 기술을 따라잡는 캐치업에만 너무 몰두하느라, 정작 그 기술로 산업의 실질적 부가가치를 만드는 가치 실현에는 소홀한 것이 아닌가 하는 점이다."
http://www.press9.kr/news/articleView.html?idxno=71560,"제네시스, 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 세계 최초 공개","UAE 룹알할리 사막서 '제네시스 데저트 프리미어' 행사 개최…고급스러운 디자인과 실용적 편의 사양 갖춰 [프레스나인] 제네시스 브랜드(이하 제네시스)가 27일(화, 현지시각) 아랍에미리트 룹알할리(Rub' al Khali) 사막에서 ‘제네시스 데저트 프리미어 행사(Genesis Desert Premiere)’를 개최하고, 익스트림 오프로드 콘셉트카인 ‘엑스 스콜피오 콘셉트(X Skorpio Concept)’를 세계 최초로 공개했다. 제네시스의 ‘엑스 스콜피오 콘셉트(X Skorpio Concept)’는 오프로드 레저를 즐기는 고객..."
https://news.einfomax.co.kr/news/articleView.html?idxno=4395695,"엔비디아 AI 두뇌, 韓 로봇 입는다…K-로봇 글로벌 밸류체인 탑승","엔비디아-위로보틱스 맞손…'피지컬 AI' 실현할 최적 파트너 부상 (서울=연합인포맥스) 양용비 이규선 기자 = 엔비디아가 한국의 로봇 스타트업 위로보틱스와 손을 잡은 것은 한국 로봇 업계에도 상징적 사건으로 평가된다. 미국과 중국이 양분해 온 글로벌 로봇 패권 경쟁 구도 속에서 한국이 '피지컬 AI' 생태계의 핵심 파트너로 평가받는 변곡점이 마련됐다는 분석이 나온다. (연합인포맥스가 28일 오전 단독 송고한 '로봇 유니콘 찾는 엔비디아, 韓 '위로보틱스'에 200억 투자 추진' 제하의 기사 참고)"
https://www.ebn.co.kr/news/articleView.html?idxno=1697148,"현대차, 한국 문화 조명 'CNN 다큐멘터리' 단독 후원",
https://www.sentv.co.kr/article/view/sentv202601280013,"대기업 조직문화 평판 1위 '기아'…""워라밸 최고점""",
https://www.ebn.co.kr/news/articleView.html?idxno=1697141,"현대차그룹, 미국 CFR와 손잡고 '정몽구 펠로우십' 한국 도입",
https://www.etoday.co.kr/news/view/2550095,"제네시스, 오프로드 콘셉트카 '엑스 스콜피오 콘셉트' 세계 최초 공개",UAE 룹알할리 사막에서 ‘데저트 프리미어’ 행사 오프로드 레저를 즐기는 고객으로부터 영감 ▲엑스 스콜피오 콘셉트가 아랍에미리트 룹알할리 사막에서 주행 시연을 하는 모습. (사진=제네시스)
https://www.goodmorningcc.com/news/articleView.html?idxno=439782,"대전시, 2026년 수소전기자동차 구매 보조금 지원",
https://www.news1.kr/industry/auto-industry/6053268,"현대차, CNN 손잡고 K-컬처 세계에 알린다","'K-Everything' 단독 후원…대니얼 대 킴 진행, 태양·이병헌 등 출연 CNN 오리지널 시리즈 '케이-에브리띵(K-Everything)' 소개 이미지. (현대차 제공) (서울=뉴스1) 박기범 기자 = 현대자동차(005380)가 'CNN 인터내셔널 커머셜'(CNNIC)과 전 세계 CNN 시청자들에게 한국 문화를 심층적으로 탐구하는 다큐멘터리 시리즈를 선보인다."
https://biz.heraldcorp.com/article/10664162?ref=naver,"현대차, CNN ‘韓 문화 다큐멘터리’ 단독 후원…“‘휴머니티를 향한 ...",
http://www.edaily.co.kr/news/newspath.asp?newsid=02722406645322312,500대기업 조직문화 평점 1위 ‘기아’…은행·에너지업 상위권,"[이데일리 송재민 기자] 국내 매출액 기준 500대 기업 가운데 온라인 기업 평판 플랫폼에서 가장 높은 조직문화 평점을 기록한 곳은 기아로 나타났다. 시중은행을 비롯한 금융권과 에너지 기업들이 상위권에 다수 포진하며 업종별 차이도 뚜렷하게 나타났다. 28일 기업데이터연구소 CEO스코어에 따르면 블라인드·잡플래닛에 공개된 조직문화 평점을 분석한 결과, 직원 수 1만명 이상 민간기업 중 기아가 평균 3.85점으로 가장 높은 평가를 받았다. 기아는 조직문화 세부 항목 5개 가운데 워라밸과 경영진 부문에서 1위를 차지하는 등 4개 항목에서..."
https://www.bzeronews.com/news/articleView.html?idxno=809842,"대전시, '수소전기차' 150대 보급…대당 3250만원 지원",28일부터 신청 접수…우선순위 20대 배정 대기환경 개선·‘수소경제’ 가속 수소버스. /충남도
